,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,discriminator
220,400757031,2015,3,regular,2015-09-19T20:00:00.000Z,,False,False,34573,3893,Reser Stadium,204,Oregon State,Pac-12,35,"[7, 7, 21, 0]",0.998222010109287,23,San José State,Mountain West,21,"[7, 14, 0, 0]",0.0017779898907129832,4.53089166709999,
221,400763421,2015,3,regular,2015-09-19T20:00:00.000Z,,False,False,23104,3739,Glass Bowl,2649,Toledo,Mid-American,30,"[10, 3, 7, 0, 3, 7]",0.21441666577518917,66,Iowa State,Big 12,23,"[3, 7, 0, 10, 3, 0]",0.7855833342248109,7.0527724031,
222,400757026,2015,3,regular,2015-09-19T20:00:00.000Z,,False,True,78306,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,31,"[14, 7, 7, 3]",0.016018427758403484,24,Stanford,Pac-12,41,"[7, 17, 7, 10]",0.9839815722415965,5.2390638433,
223,400763420,2015,3,regular,2015-09-19T20:00:00.000Z,,False,False,48127,3616,Amon G. Carter Stadium,2628,TCU,Big 12,56,"[14, 14, 14, 14]",0.8289754877266383,2567,SMU,American Athletic,37,"[10, 7, 17, 3]",0.17102451227336168,0.7883049667,
224,400757033,2015,3,regular,2015-09-19T20:30:00.000Z,,False,False,31105,3820,Martin Stadium,265,Washington State,Pac-12,31,"[7, 14, 0, 10]",0.9988182953113988,2751,Wyoming,Mountain West,14,"[14, 0, 0, 0]",0.0011817046886012372,2.4625590137,
225,400603850,2015,3,regular,2015-09-19T21:15:00.000Z,,False,True,101821,3657,Bryant Denny Stadium,333,Alabama,SEC,37,"[0, 10, 7, 20]",0.33093139744213274,145,Ole Miss,SEC,43,"[3, 14, 13, 13]",0.6690686025578673,6.3052521722,
226,400757027,2015,3,regular,2015-09-19T22:30:00.000Z,,False,False,67612,1056,Rose Bowl,26,UCLA,Pac-12,24,"[0, 3, 7, 14]",0.5827608141847778,252,BYU,FBS Independents,23,"[7, 3, 7, 6]",0.41723918581522224,7.627743602,
227,400757029,2015,3,regular,2015-09-19T22:30:00.000Z,,False,False,33675,3660,Bulldog Stadium,278,Fresno State,Mountain West,24,"[3, 0, 0, 21]",0.0949991319728052,254,Utah,Pac-12,45,"[10, 7, 7, 21]",0.9050008680271948,2.0564132847,
228,400757024,2015,3,regular,2015-09-19T23:00:00.000Z,,False,False,51494,3619,Arizona Stadium,12,Arizona,Pac-12,77,"[7, 35, 14, 21]",0.9999585182406321,2464,Northern Arizona,,13,"[6, 7, 0, 0]",4.1481759367911764e-05,0.417272903499999,
229,400787242,2015,3,regular,2015-09-19T23:59:00.000Z,,False,False,25714,3610,Aloha Stadium,62,Hawai'i,Mountain West,47,"[3, 10, 13, 21]",0.998372317967752,302,UC Davis,,27,"[3, 7, 0, 17]",0.0016276820322479457,1.8751181317,
230,400764870,2015,4,regular,2015-09-24T19:30:00.000Z,,False,True,45172,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,53,"[14, 14, 3, 22]",0.603277479865273,2132,Cincinnati,American Athletic,46,"[10, 20, 3, 13]",0.396722520134727,12.0715982911,
231,400756931,2015,4,regular,2015-09-25T20:00:00.000Z,,False,False,42427,3923,Scott Stadium,258,Virginia,ACC,14,"[7, 7, 0, 0]",0.003538025002349245,68,Boise State,Mountain West,56,"[17, 12, 17, 10]",0.9964619749976508,2.6222330256,
232,400757035,2015,4,regular,2015-09-25T22:00:00.000Z,,False,True,37302,3893,Reser Stadium,204,Oregon State,Pac-12,24,"[7, 10, 0, 7]",0.32786812819762573,24,Stanford,Pac-12,42,"[14, 7, 14, 7]",0.6721318718023743,2.83420787499999,
233,400756933,2015,4,regular,2015-09-26T12:00:00.000Z,,False,True,20101,3982,Wallace Wade Stadium,150,Duke,ACC,34,"[19, 0, 7, 8]",0.9303735406313207,59,Georgia Tech,ACC,20,"[3, 7, 3, 7]",0.06962645936867928,5.7972356148,
234,400763520,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,75218,3936,Spartan Stadium,127,Michigan State,Big Ten,30,"[7, 10, 0, 13]",0.997091958070702,2117,Central Michigan,Mid-American,10,"[0, 7, 3, 0]",0.0029080419292980553,1.18477568309999,
235,400603848,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,78411,3994,Williams-Brice Stadium,2579,South Carolina,SEC,31,"[3, 5, 20, 3]",0.9978807414692614,2116,UCF,American Athletic,14,"[0, 14, 0, 0]",0.002119258530738577,4.0770564553,
236,400763522,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,89899,3834,Memorial Stadium,158,Nebraska,Big Ten,36,"[10, 12, 7, 7]",0.9686545218202743,2572,Southern Mississippi,Conference USA,28,"[0, 0, 7, 21]",0.03134547817972566,1.33238074449999,
237,400763423,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,46136,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,27,"[7, 13, 7, 0]",0.9976056920925067,2305,Kansas,Big 12,14,"[0, 7, 7, 0]",0.002394307907493287,2.0200023644,
238,400763519,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,108940,3558,Michigan Stadium,130,Michigan,Big Ten,31,"[7, 24, 0, 0]",0.9999873657195727,252,BYU,FBS Independents,0,"[0, 0, 0, 0]",1.2634280427303857e-05,1.81035507409999,
239,400603845,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,92746,3917,Sanford Stadium,61,Georgia,SEC,48,"[17, 3, 28, 0]",0.9999632725353403,2582,Southern,,6,"[0, 6, 0, 0]",3.672746465965826e-05,0.0369241653999997,
240,400603849,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,43101,1964,Carrier Dome,183,Syracuse,ACC,24,"[0, 3, 7, 14]",0.08095955130524764,99,LSU,SEC,34,"[7, 0, 17, 10]",0.9190404486947523,1.884935958,
241,400763526,2015,4,regular,2015-09-26T12:00:00.000Z,,False,False,33162,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,28,"[7, 7, 7, 7]",0.011476023542875672,189,Bowling Green,Mid-American,35,"[7, 14, 0, 14]",0.9885239764571243,9.8854158524,
242,400764871,2015,4,regular,2015-09-26T12:00:00.000Z,,False,True,0,3892,Rentschler Field,41,Connecticut,American Athletic,18,"[3, 7, 0, 8]",0.035129288127920974,2426,Navy,American Athletic,28,"[7, 14, 0, 7]",0.9648707118720791,2.659398864,
243,400756938,2015,4,regular,2015-09-26T12:30:00.000Z,,False,False,22508,3630,BB&T Field,154,Wake Forest,ACC,24,"[0, 10, 0, 14]",0.1395830006584572,84,Indiana,Big Ten,31,"[7, 10, 7, 7]",0.8604169993415428,5.048770325,
244,400756935,2015,4,regular,2015-09-26T12:30:00.000Z,,False,False,39000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,41,"[7, 6, 14, 14]",0.9999454649422107,48,Delaware,,14,"[7, 0, 7, 0]",5.453505778929557e-05,0.371109724699999,
245,400756932,2015,4,regular,2015-09-26T13:00:00.000Z,,False,False,30193,3615,Alumni Stadium,103,Boston College,ACC,17,"[0, 7, 7, 3]",0.9819967141818423,2459,Northern Illinois,Mid-American,14,"[0, 7, 0, 7]",0.018003285818157688,6.5275712608,
246,400757038,2015,4,regular,2015-09-26T13:30:00.000Z,,False,False,37302,3726,Folsom Field,38,Colorado,Pac-12,48,"[21, 3, 17, 7]",0.9999849257950093,2447,Nicholls,,0,"[0, 0, 0, 0]",1.5074204990694895e-05,0.0398866267000006,
247,400763609,2015,4,regular,2015-09-26T14:30:00.000Z,,False,True,20010,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,27,"[7, 10, 0, 10]",0.9671631610923881,2229,Florida International,Conference USA,17,"[0, 3, 7, 7]",0.03283683890761191,2.5230623004,
248,400787246,2015,4,regular,2015-09-26T15:00:00.000Z,,False,True,18723,3984,War Memorial Stadium,2751,Wyoming,Mountain West,28,"[0, 14, 7, 7]",0.7609238555859629,167,New Mexico,Mountain West,38,"[14, 14, 7, 3]",0.23907614441403713,2.7423207466,
249,400763422,2015,4,regular,2015-09-26T15:00:00.000Z,,False,False,43619,4727,McLane Stadium,239,Baylor,Big 12,70,"[21, 21, 21, 7]",0.9999922956918615,242,Rice,Conference USA,17,"[10, 0, 7, 0]",7.704308138456462e-06,0.1756292955,
250,400763426,2015,4,regular,2015-09-26T15:00:00.000Z,,False,False,61174,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,45,"[21, 17, 0, 7]",0.9999876353865623,120,Maryland,Big Ten,6,"[0, 0, 0, 6]",1.2364613437676475e-05,0.756686807799998,
251,400763613,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,20320,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,56,"[21, 28, 0, 7]",0.9998167235153047,193,Miami (OH),Mid-American,14,"[0, 7, 0, 7]",0.0001832764846952939,0.279826865999999,
252,400787245,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,19072,3965,UB Stadium,2084,Buffalo,Mid-American,21,"[7, 3, 3, 8]",0.43349222857407776,2440,Nevada,Mountain West,24,"[14, 3, 0, 7]",0.5665077714259222,7.1182849857,
253,400763583,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,62,"[14, 21, 20, 7]",0.998340136623098,113,UMass,Mid-American,27,"[6, 14, 0, 7]",0.0016598633769020488,0.8093868626,
254,400603844,2015,4,regular,2015-09-26T15:30:00.000Z,,False,True,90527,3634,Ben Hill Griffin Stadium,57,Florida,SEC,28,"[7, 0, 7, 14]",0.36486876087653264,2633,Tennessee,SEC,27,"[7, 10, 3, 7]",0.6351312391234674,6.8801248513,
255,400763424,2015,4,regular,2015-09-26T15:30:00.000Z,,False,True,87073,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,27,"[6, 14, 7, 0]",0.15953617269098302,197,Oklahoma State,Big 12,30,"[14, 3, 7, 6]",0.840463827309017,9.5832100061,
256,400763525,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,95107,3632,Beaver Stadium,213,Penn State,Big Ten,37,"[10, 17, 0, 10]",0.9971882650899029,21,San Diego State,Mountain West,21,"[7, 7, 7, 0]",0.002811734910097119,3.2363138567,
257,400763518,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,56041,3793,Kinnick Stadium,2294,Iowa,Big Ten,62,"[14, 21, 13, 14]",0.9999790556973186,249,North Texas,Conference USA,16,"[0, 13, 3, 0]",2.0944302681402682e-05,0.346770991699999,
258,400763521,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,53917,3953,TCF Bank Stadium,135,Minnesota,Big Ten,27,"[0, 14, 3, 10]",0.9502865441373841,195,Ohio,Mid-American,24,"[7, 7, 0, 10]",0.049713455862615885,8.7196772237,
259,400756937,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,50514,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,35,"[14, 7, 14, 0]",0.9176098487330859,259,Virginia Tech,ACC,28,"[14, 0, 7, 7]",0.08239015126691407,5.832329348,
260,400763608,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,15424,3696,Dix Stadium,2309,Kent State,Mid-American,29,"[6, 7, 6, 3, 7, 0]",0.9142580953446645,276,Marshall,Conference USA,36,"[7, 0, 7, 8, 7, 7]",0.08574190465533549,11.3025601217,
261,400763610,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,20118,3918,Foreman Field,295,Old Dominion,Conference USA,0,"[0, 0, 0, 0]",0.003790899526331642,2026,Appalachian State,Sun Belt,49,"[7, 28, 14, 0]",0.9962091004736684,1.80452598879999,
262,400763524,2015,4,regular,2015-09-26T15:30:00.000Z,,False,False,106123,3861,Ohio Stadium,194,Ohio State,Big Ten,38,"[7, 17, 7, 7]",0.9999016378280439,2711,Western Michigan,Mid-American,12,"[0, 6, 6, 0]",9.83621719561345e-05,0.544893319599999,
263,400603841,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,101323,3657,Bryant Denny Stadium,333,Alabama,SEC,34,"[7, 7, 10, 10]",0.9999428169366917,2433,Louisiana Monroe,Sun Belt,0,"[0, 0, 0, 0]",5.7183063308263726e-05,0.256862615399999,
264,400763517,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,44366,3832,Memorial Stadium,356,Illinois,Big Ten,27,"[7, 10, 7, 3]",0.3356487178616466,2393,Middle Tennessee,Conference USA,25,"[3, 9, 0, 13]",0.6643512821383535,6.6622778475,
265,400763425,2015,4,regular,2015-09-26T16:45:00.000Z,,False,True,61283,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,52,"[14, 14, 10, 14]",0.024801159291499602,2628,TCU,Big 12,55,"[16, 17, 7, 15]",0.9751988407085004,9.5521472396,
266,400757040,2015,4,regular,2015-09-26T17:00:00.000Z,,False,True,61066,3765,Husky Stadium,264,Washington,Pac-12,24,"[7, 0, 14, 3]",0.1697506332448502,25,California,Pac-12,30,"[3, 17, 7, 3]",0.8302493667551498,5.3111342706,
267,400760493,2015,4,regular,2015-09-26T18:00:00.000Z,,False,False,6513,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,36,"[3, 14, 13, 6]",0.008586931192694689,349,Army,FBS Independents,58,"[15, 14, 7, 22]",0.9914130688073053,3.3246241351,
268,400756934,2015,4,regular,2015-09-26T18:00:00.000Z,,False,False,50121,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,45,"[21, 10, 7, 7]",0.9999943353780176,2535,Samford,,3,"[0, 3, 0, 0]",5.664621982370832e-06,0.141030254999999,
269,400763612,2015,4,regular,2015-09-26T19:00:00.000Z,,False,False,24705,3604,Alamodome,2636,UT San Antonio,Conference USA,31,"[7, 10, 7, 7]",0.6273283920641635,36,Colorado State,Mountain West,33,"[9, 7, 14, 3]",0.37267160793583654,6.1560777576,
270,400768337,2015,4,regular,2015-09-26T19:00:00.000Z,,False,False,22314,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,45,"[7, 7, 17, 14]",0.22904257491181956,256,James Madison,,48,"[10, 7, 17, 14]",0.7709574250881804,8.826083242,
271,400603847,2015,4,regular,2015-09-26T19:00:00.000Z,,False,True,60654,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,27,"[7, 6, 7, 7]",0.9725612096385227,238,Vanderbilt,SEC,16,"[3, 0, 10, 3]",0.02743879036147734,2.45025518939999,
272,400603842,2015,4,regular,2015-09-26T19:00:00.000Z,,True,True,67339,3687,AT&T Stadium,8,Arkansas,SEC,21,"[7, 0, 7, 7, 0]",0.30257920083620454,245,Texas A&M,SEC,28,"[0, 10, 3, 8, 7]",0.6974207991637955,6.2092424037,
273,400763607,2015,4,regular,2015-09-26T19:00:00.000Z,,False,True,0,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,7,"[0, 0, 0, 7]",0.012120371920213167,2226,Florida Atlantic,Conference USA,17,"[7, 3, 0, 7]",0.9878796280797868,5.7141539311,
274,400787313,2015,4,regular,2015-09-26T19:00:00.000Z,,False,False,24679,3666,Cajun Field,309,Louisiana,Sun Belt,14,"[0, 7, 0, 7]",0.007003278137748034,2006,Akron,Mid-American,35,"[7, 7, 14, 7]",0.992996721862252,3.2241824794,
275,400787314,2015,4,regular,2015-09-26T19:00:00.000Z,,False,False,21385,3739,Glass Bowl,2649,Toledo,Mid-American,37,"[17, 10, 3, 7]",0.9999271777848078,2032,Arkansas State,Sun Belt,7,"[0, 7, 0, 0]",7.282221519222531e-05,1.36584244349999,
276,400603843,2015,4,regular,2015-09-26T19:30:00.000Z,,False,True,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,9,"[0, 0, 6, 3]",0.2485065903586069,344,Mississippi State,SEC,17,"[7, 7, 3, 0]",0.7514934096413931,4.3317085577,
277,400603846,2015,4,regular,2015-09-26T19:30:00.000Z,,False,True,58008,3683,Commonwealth Stadium,96,Kentucky,SEC,21,"[0, 7, 7, 7]",0.885331699916792,142,Missouri,SEC,13,"[7, 0, 3, 3]",0.11466830008320805,6.695952684,
278,400763527,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,80829,347,Camp Randall Stadium,275,Wisconsin,Big Ten,28,"[7, 7, 7, 7]",0.999987211421842,62,Hawai'i,Mountain West,0,"[0, 0, 0, 0]",1.2788578158007269e-05,0.728650253799999,
279,400763523,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,30107,3911,Ryan Field,77,Northwestern,Big Ten,24,"[0, 7, 17, 0]",0.7450193316913443,2050,Ball State,Mid-American,19,"[3, 7, 6, 3]",0.25498066830865573,5.0407167225,
280,400757036,2015,4,regular,2015-09-26T20:00:00.000Z,,False,True,56004,3619,Arizona Stadium,12,Arizona,Pac-12,30,"[7, 7, 9, 7]",0.023458792793163725,26,UCLA,Pac-12,56,"[14, 28, 7, 7]",0.9765412072068362,2.6630475499,
281,400764872,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,35257,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,59,"[14, 28, 10, 7]",0.9999794186726422,326,Texas State,Sun Belt,14,"[7, 0, 0, 7]",2.058132735782703e-05,0.7053851541,
282,400756936,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,21314,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,13,"[7, 3, 3, 0]",0.00360495644586964,152,NC State,ACC,63,"[28, 14, 7, 14]",0.9963950435541303,1.03407880809999,
283,400763611,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,22322,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,27,"[7, 3, 7, 10]",0.9903095611974798,2916,Incarnate Word,,17,"[3, 7, 7, 0]",0.009690438802520185,2.92495277909999,
284,400757039,2015,4,regular,2015-09-26T20:30:00.000Z,,False,True,57145,3626,Autzen Stadium,2483,Oregon,Pac-12,20,"[6, 7, 0, 7]",0.0036744106878630377,254,Utah,Pac-12,62,"[6, 21, 28, 7]",0.996325589312137,3.5856244103,
285,400787247,2015,4,regular,2015-09-26T21:00:00.000Z,,False,False,16717,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,80,"[35, 17, 21, 7]",0.9999928320819921,304,Idaho State,,8,"[0, 8, 0, 0]",7.167918007922047e-06,0.723160874099999,
286,400787443,2015,4,regular,2015-09-26T21:00:00.000Z,,False,True,14441,3791,Kibbie Dome,70,Idaho,Sun Belt,20,"[3, 10, 7, 0]",0.04289703590858063,290,Georgia Southern,Sun Belt,44,"[10, 6, 14, 14]",0.9571029640914194,2.305097606,
287,400787244,2015,4,regular,2015-09-26T22:30:00.000Z,,False,True,17264,3935,Spartan Stadium,23,San José State,Mountain West,49,"[14, 7, 14, 14]",0.999927237230082,278,Fresno State,Mountain West,23,"[0, 10, 13, 0]",7.276276991796671e-05,2.9706954604,
288,400757037,2015,4,regular,2015-09-26T22:30:00.000Z,,False,True,61904,3947,Sun Devil Stadium,9,Arizona State,Pac-12,14,"[0, 0, 7, 7]",0.1361921641195327,30,USC,Pac-12,42,"[7, 28, 0, 7]",0.8638078358804673,2.24026846359999,
289,400764873,2015,5,regular,2015-10-01T19:30:00.000Z,,False,False,40101,3854,Nippert Stadium,2132,Cincinnati,American Athletic,34,"[14, 13, 0, 7]",0.92714561018858,2390,Miami,ACC,23,"[13, 7, 0, 3]",0.07285438981142,7.33822584959999,
290,400764875,2015,5,regular,2015-10-02T19:00:00.000Z,,False,True,22546,3886,Raymond James Stadium,58,South Florida,American Athletic,17,"[7, 3, 0, 7]",0.3493152168643627,235,Memphis,American Athletic,24,"[0, 7, 10, 7]",0.6506847831356373,5.0106787424,
291,400763614,2015,5,regular,2015-10-02T19:00:00.000Z,,False,False,13105,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,3,"[0, 3, 0, 0]",0.013140679027414408,218,Temple,American Athletic,37,"[3, 7, 20, 7]",0.9868593209725856,1.7266308765,
292,400764874,2015,5,regular,2015-10-02T22:15:00.000Z,,False,False,56393,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,30,"[7, 0, 3, 20]",0.9564189977212191,41,Connecticut,American Athletic,13,"[0, 7, 3, 3]",0.04358100227878092,6.0856263784,
293,400603883,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,66751,3838,Faurot Field,142,Missouri,SEC,24,"[7, 10, 7, 0]",0.9337552771034991,2579,South Carolina,SEC,10,"[3, 7, 0, 0]",0.06624472289650085,4.6817571972,
294,400760494,2015,5,regular,2015-10-03T12:00:00.000Z,,False,False,107387,3632,Beaver Stadium,213,Penn State,Big Ten,20,"[7, 3, 10, 0]",0.9053572660563685,349,Army,FBS Independents,14,"[0, 0, 7, 7]",0.09464273394363154,5.0197565411,
295,400763427,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,55837,3772,Jack Trice Stadium,66,Iowa State,Big 12,38,"[3, 14, 14, 7]",0.9999248506471329,2305,Kansas,Big 12,13,"[0, 0, 6, 7]",7.514935286712099e-05,1.9006700763,
296,400763531,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,74418,3936,Spartan Stadium,127,Michigan State,Big Ten,24,"[14, 7, 0, 3]",0.9899578434156863,2509,Purdue,Big Ten,21,"[0, 0, 7, 14]",0.010042156584313733,2.49100477099999,
297,400763430,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,48694,3616,Amon G. Carter Stadium,2628,TCU,Big 12,50,"[30, 7, 10, 3]",0.9999013107628185,251,Texas,Big 12,7,"[0, 0, 0, 7]",9.868923718148181e-05,0.3971362879,
298,400763533,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,80933,347,Camp Randall Stadium,275,Wisconsin,Big Ten,6,"[3, 0, 3, 0]",0.8358031331535838,2294,Iowa,Big Ten,10,"[0, 10, 0, 0]",0.1641968668464162,7.0877293342,
299,400763530,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,51802,3665,Maryland Stadium,120,Maryland,Big Ten,0,"[0, 0, 0, 0]",0.003456663413493626,130,Michigan,Big Ten,28,"[0, 6, 15, 7]",0.9965433365865064,3.3616752942,
300,400764878,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,20024,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,45,"[7, 17, 14, 7]",0.9936698117759594,2116,UCF,American Athletic,31,"[7, 3, 0, 21]",0.006330188224040634,3.73685497739999,
301,400764879,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,17146,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,24,"[10, 0, 7, 7]",0.1096557856573006,248,Houston,American Athletic,38,"[7, 14, 3, 14]",0.8903442143426994,4.8632967601,
302,400756945,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,0,3799,Lane Stadium,259,Virginia Tech,ACC,13,"[0, 7, 3, 3]",0.04782758966327957,221,Pittsburgh,ACC,17,"[10, 0, 7, 0]",0.9521724103367204,6.80145207059999,
303,400763428,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,84384,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,44,"[7, 17, 10, 10]",0.9505519009663692,277,West Virginia,Big 12,24,"[0, 7, 17, 0]",0.04944809903363079,4.2450683617,
304,400763532,2015,5,regular,2015-10-03T12:00:00.000Z,,False,True,30044,3911,Ryan Field,77,Northwestern,Big Ten,27,"[3, 7, 10, 7]",0.9998382155492797,135,Minnesota,Big Ten,0,"[0, 0, 0, 0]",0.00016178445072034808,2.7856373411,
305,400756943,2015,5,regular,2015-10-03T12:30:00.000Z,,False,True,56417,3670,Carter-Finley Stadium,152,NC State,ACC,13,"[0, 7, 6, 0]",0.45412023547234426,97,Louisville,ACC,20,"[7, 10, 3, 0]",0.5458797645276557,6.2405638397,
306,400787316,2015,5,regular,2015-10-03T14:00:00.000Z,,False,True,17301,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,12,"[3, 3, 3, 3]",0.5821077796577481,195,Ohio,Mid-American,14,"[7, 7, 0, 0]",0.41789222034225193,5.89035868739999,
307,400787317,2015,5,regular,2015-10-03T15:00:00.000Z,,False,True,10002,3919,Scheumann Stadium,2050,Ball State,Mid-American,10,"[0, 3, 0, 7]",0.010045759160156105,2649,Toledo,Mid-American,24,"[0, 24, 0, 0]",0.9899542408398438,2.5312082985,
308,400787315,2015,5,regular,2015-10-03T15:00:00.000Z,,False,True,17380,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,29,"[3, 0, 23, 3]",0.8972822611098334,2459,Northern Illinois,Mid-American,19,"[10, 0, 3, 6]",0.10271773889016655,4.73003262899999,
309,400763620,2015,5,regular,2015-10-03T15:00:00.000Z,,False,False,13525,3985,Warren McGuirk Alumni Stadium,113,UMass,Mid-American,24,"[7, 10, 0, 7]",0.9958699114747507,2229,Florida International,Conference USA,14,"[0, 7, 7, 0]",0.00413008852524932,6.0457124263,
310,400763616,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,18473,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,27,"[7, 7, 7, 6]",0.9990816042870589,295,Old Dominion,Conference USA,7,"[0, 0, 0, 7]",0.0009183957129410558,1.33022834879999,
311,400763529,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,52929,3830,Memorial Stadium,84,Indiana,Big Ten,27,"[3, 7, 7, 10]",0.30389326702389585,194,Ohio State,Big Ten,34,"[0, 6, 14, 14]",0.6961067329761041,7.6416601507,
312,400763431,2015,5,regular,2015-10-03T15:30:00.000Z,,True,True,56179,3687,AT&T Stadium,239,Baylor,Big 12,63,"[28, 21, 7, 7]",0.9985779341634208,2641,Texas Tech,Big 12,35,"[14, 7, 7, 7]",0.0014220658365792227,1.01453187959999,
313,400603879,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,92746,3917,Sanford Stadium,61,Georgia,SEC,10,"[0, 3, 7, 0]",0.004318880035536639,333,Alabama,SEC,38,"[3, 21, 14, 0]",0.9956811199644634,2.66273805989999,
314,400756941,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,28588,3630,BB&T Field,154,Wake Forest,ACC,16,"[3, 7, 0, 6]",0.03747503811673642,52,Florida State,ACC,24,"[7, 7, 10, 0]",0.9625249618832635,2.4990970739,
315,400756939,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,20009,3982,Wallace Wade Stadium,150,Duke,ACC,9,"[3, 6, 0, 0]",0.8758570371291817,103,Boston College,ACC,7,"[0, 0, 7, 0]",0.12414296287081827,5.784181788,
316,400756942,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,50585,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,31,"[7, 14, 7, 3]",0.26891444877951826,153,North Carolina,ACC,38,"[0, 14, 10, 14]",0.7310855512204817,4.5974578999,
317,400787253,2015,5,regular,2015-10-03T15:30:00.000Z,,False,False,19345,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,31,"[14, 7, 7, 3]",0.9940318829452213,2751,Wyoming,Mountain West,13,"[0, 7, 0, 6]",0.005968117054778732,1.14001236199999,
318,400787318,2015,5,regular,2015-10-03T15:30:00.000Z,,False,True,20843,3965,UB Stadium,2084,Buffalo,Mid-American,22,"[3, 3, 3, 13]",0.20485731657647058,189,Bowling Green,Mid-American,28,"[7, 14, 0, 7]",0.7951426834235295,2.9751720117,
